record_id,split
train_6803,train
train_6804,train
train_6805,train
train_6806,train
train_6807,train
train_6808,train
train_6809,train
train_681,train
train_6810,train
train_6811,train
train_6812,train
train_6813,train
train_6814,train
train_6816,train
train_6817,train
train_6818,train
train_6819,train
train_682,train
train_6820,train
train_6821,train
train_6822,train
train_6823,train
train_6824,train
train_6825,train
train_6826,train
train_6827,train
train_6828,train
train_683,train
train_6830,train
train_6831,train
train_6832,train
train_6833,train
train_6834,train
train_6835,train
train_6836,train
train_6837,train
train_6838,train
train_684,train
train_6840,train
train_6841,train
train_6842,train
train_6843,train
train_6844,train
train_6845,train
train_6846,train
train_6847,train
train_6849,train
train_685,train
train_6850,train
train_6851,train
train_6852,train
train_6853,train
train_6854,train
train_6855,train
train_6856,train
train_6857,train
train_6858,train
train_686,train
train_6860,train
train_6861,train
train_6862,train
train_6863,train
train_6864,train
train_6865,train
train_6868,train
train_6869,train
train_687,train
train_6870,train
train_6871,train
train_6872,train
train_6873,train
train_6874,train
train_6875,train
train_6876,train
train_6877,train
train_6878,train
train_6879,train
train_688,train
train_6880,train
train_6881,train
train_6882,train
train_6883,train
train_6884,train
train_6885,train
train_6886,train
train_6887,train
train_6889,train
train_6890,train
train_6891,train
train_6892,train
train_6893,train
train_6894,train
train_6895,train
train_6896,train
train_6897,train
train_6898,train
train_6899,train
train_69,train
train_690,train
train_6900,train
train_6901,train
train_6902,train
train_6903,train
train_6904,train
train_6905,train
train_6906,train
train_6907,train
train_6908,train
train_6909,train
train_691,train
train_6910,train
train_6911,train
train_6912,train
train_6913,train
train_6914,train
train_6915,train
train_6916,train
train_6917,train
train_6918,train
train_6919,train
train_692,train
train_6920,train
train_6921,train
train_6922,train
train_6923,train
train_6924,train
train_6925,train
train_6926,train
train_6927,train
train_6928,train
train_6929,train
train_693,train
train_6930,train
train_6931,train
train_6932,train
train_6933,train
train_6934,train
train_6935,train
train_6936,train
train_6937,train
train_6938,train
train_6939,train
train_694,train
train_6940,train
train_6941,train
train_6942,train
train_6943,train
train_6944,train
train_6945,train
train_6946,train
train_6947,train
train_6948,train
train_695,train
train_6951,train
train_6952,train
train_6953,train
train_6954,train
train_6955,train
train_6956,train
train_6958,train
train_6959,train
train_696,train
train_6960,train
train_6961,train
train_6962,train
train_6963,train
train_6964,train
train_6965,train
train_6966,train
train_6967,train
train_6968,train
train_6969,train
train_697,train
train_6970,train
train_6973,train
train_6974,train
train_6975,train
train_6976,train
train_6977,train
train_6978,train
train_6979,train
train_698,train
train_6980,train
train_6981,train
train_6983,train
train_6984,train
train_6985,train
train_6986,train
train_6987,train
train_6988,train
train_699,train
train_6990,train
train_6991,train
train_6992,train
train_6994,train
train_6996,train
train_6997,train
train_6998,train
train_6999,train
train_7,train
train_700,train
train_7000,train
train_7001,train
train_7002,train
train_7003,train
train_7004,train
train_7005,train
train_7006,train
train_7007,train
train_7008,train
train_7009,train
train_701,train
train_7010,train
train_7011,train
train_7012,train
train_7013,train
train_7014,train
train_7015,train
train_7016,train
train_7017,train
train_7018,train
train_7019,train
train_7020,train
train_7021,train
train_7022,train
train_7023,train
train_7024,train
train_7026,train
train_7027,train
train_7028,train
train_7029,train
train_703,train
train_7030,train
train_7031,train
train_7032,train
train_7033,train
train_7035,train
train_7036,train
train_7037,train
train_7038,train
train_7039,train
train_704,train
train_7040,train
train_7041,train
train_7043,train
train_7044,train
train_7045,train
train_7046,train
train_7047,train
train_7048,train
train_7049,train
train_705,train
train_7050,train
train_7052,train
train_7053,train
train_7054,train
train_7055,train
train_7056,train
train_7057,train
train_7059,train
train_706,train
train_7061,train
train_7062,train
train_7063,train
train_7064,train
train_7065,train
train_7066,train
train_7067,train
train_7068,train
train_7069,train
train_707,train
train_7070,train
train_7071,train
train_7072,train
train_7073,train
train_7074,train
train_7075,train
train_7076,train
train_7077,train
train_7078,train
train_7079,train
train_7080,train
train_7081,train
train_7082,train
train_7083,train
train_7084,train
train_7085,train
train_7086,train
train_7087,train
train_7088,train
train_7089,train
train_709,train
train_7090,train
train_7091,train
train_7092,train
train_7093,train
train_7094,train
train_7095,train
train_7096,train
train_7097,train
train_7098,train
train_71,train
train_710,train
train_7100,train
train_7101,train
train_7102,train
train_7103,train
train_7104,train
train_7105,train
train_7106,train
train_7107,train
train_7108,train
train_7109,train
train_711,train
train_7110,train
train_7111,train
train_7112,train
train_7113,train
train_7114,train
train_7115,train
train_7116,train
train_7118,train
train_7119,train
train_712,train
train_7121,train
train_7124,train
train_7125,train
train_7126,train
train_7127,train
train_7128,train
train_7129,train
train_713,train
train_7132,train
train_7134,train
train_7135,train
train_7136,train
train_7137,train
train_7138,train
train_7139,train
train_714,train
train_7140,train
train_7141,train
train_7142,train
train_7143,train
train_7144,train
train_7145,train
train_7146,train
train_7147,train
train_7148,train
train_7149,train
train_715,train
train_7150,train
train_7151,train
train_7152,train
train_7153,train
train_7154,train
train_7155,train
train_7156,train
train_7158,train
train_7159,train
train_716,train
train_7160,train
train_7161,train
train_7162,train
train_7164,train
train_7165,train
train_7167,train
train_7168,train
train_717,train
train_7170,train
train_7171,train
train_7172,train
train_7173,train
train_7174,train
train_7175,train
train_7176,train
train_7177,train
train_7178,train
train_7179,train
train_718,train
train_7180,train
train_7181,train
train_7183,train
train_7184,train
train_7185,train
train_7186,train
train_7187,train
train_7188,train
train_7189,train
train_719,train
train_7190,train
train_7192,train
train_7193,train
train_7194,train
train_7195,train
train_7196,train
train_7197,train
train_7198,train
train_72,train
train_7200,train
train_7201,train
train_7202,train
train_7203,train
train_7204,train
train_7205,train
train_7206,train
train_7207,train
train_7208,train
train_7209,train
train_721,train
train_7210,train
train_7212,train
train_7213,train
train_7214,train
train_7215,train
train_7216,train
train_7217,train
train_7218,train
train_7219,train
train_722,train
train_7220,train
train_7221,train
train_7222,train
train_7223,train
train_7224,train
train_7225,train
train_7226,train
train_7227,train
train_7228,train
train_723,train
train_7230,train
train_7231,train
train_7232,train
train_7234,train
train_7235,train
train_7236,train
train_7237,train
train_7238,train
train_724,train
train_7240,train
train_7241,train
train_7242,train
train_7243,train
train_7244,train
train_7245,train
train_7247,train
train_7249,train
train_725,train
train_7250,train
train_7252,train
train_7253,train
train_7254,train
train_7255,train
train_7256,train
train_7257,train
train_7258,train
train_7259,train
train_726,train
train_7260,train
train_7261,train
train_7262,train
train_7263,train
train_7264,train
train_7265,train
train_7266,train
train_7267,train
train_7268,train
train_7269,train
train_727,train
train_7270,train
train_7271,train
train_7272,train
train_7273,train
train_7274,train
train_7275,train
train_7276,train
train_7277,train
train_7278,train
train_728,train
train_7280,train
train_7282,train
train_7283,train
train_7284,train
train_7285,train
train_7286,train
train_7287,train
train_7289,train
train_729,train
train_7290,train
train_7291,train
train_7292,train
train_7293,train
train_7295,train
train_7296,train
train_7298,train
train_7299,train
train_73,train
train_7300,train
train_7301,train
train_7302,train
train_7303,train
train_7304,train
train_7305,train
train_7306,train
train_7307,train
train_7308,train
train_731,train
train_7310,train
train_7311,train
train_7312,train
train_7313,train
train_7314,train
train_7315,train
train_7316,train
train_7317,train
train_7318,train
train_7319,train
train_732,train
train_7320,train
train_7321,train
train_7322,train
train_7323,train
train_7324,train
train_7325,train
train_7326,train
train_7327,train
train_7328,train
train_7329,train
train_733,train
train_7330,train
train_7331,train
train_7332,train
train_7335,train
train_7336,train
train_7337,train
train_7338,train
train_7339,train
train_734,train
train_7340,train
train_7342,train
train_7343,train
train_7344,train
train_7345,train
train_7346,train
train_7347,train
train_7348,train
train_7349,train
train_735,train
train_7350,train
train_7351,train
train_7352,train
train_7353,train
train_7355,train
train_7357,train
train_7358,train
train_7359,train
train_736,train
train_7361,train
train_7362,train
train_7363,train
train_7364,train
train_7366,train
train_7367,train
train_7368,train
train_7369,train
train_737,train
train_7370,train
train_7371,train
train_7373,train
train_7374,train
train_7375,train
train_7377,train
train_7378,train
train_7379,train
train_738,train
train_7380,train
train_7382,train
train_7383,train
train_7384,train
train_7386,train
train_7387,train
train_7388,train
train_7389,train
train_739,train
train_7390,train
train_7392,train
train_7393,train
train_7395,train
train_7396,train
train_7397,train
train_7398,train
train_7399,train
train_74,train
train_740,train
train_7400,train
train_7401,train
train_7402,train
train_7403,train
train_7404,train
train_7405,train
train_7406,train
train_7407,train
train_7408,train
train_7409,train
train_7410,train
train_7411,train
train_7412,train
train_7413,train
train_7414,train
train_7415,train
train_7416,train
train_7417,train
train_7418,train
train_7419,train
train_742,train
train_7420,train
train_7421,train
train_7422,train
train_7423,train
train_7424,train
train_7425,train
train_7427,train
train_743,train
train_7430,train
train_7431,train
train_7432,train
train_7433,train
train_7434,train
train_7436,train
train_7437,train
train_7439,train
train_744,train
train_7440,train
train_7441,train
train_7442,train
train_7443,train
train_7444,train
